# #wave F070W F090W F115W F140M F150W2 F150W F162M F164N F182M F187N F200W F210M F212N F250M F277W F300M F322W2 F323N F335M F356W F360M F405N F410M F430M F444W F460M F466N F470N F480M
2.9668523 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000212 0.3788769 0.3708460 0.3845435 0.0000024 0.0000205 0.0000269 0.0000018 0.0000000 0.0000030 0.0000007 0.0000012 0.0000015 0.0000000 0.0000000 0.0000014
2.9678635 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000221 0.3785851 0.3705257 0.3840911 0.0000022 0.0000214 0.0000287 0.0000018 0.0000000 0.0000036 0.0000006 0.0000011 0.0000010 0.0000000 0.0000000 0.0000027
2.9688748 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000228 0.3782902 0.3702159 0.3836344 0.0000015 0.0000219 0.0000305 0.0000017 0.0000000 0.0000033 0.0000002 0.0000010 0.0000009 0.0000000 0.0000000 0.0000048
2.9698860 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000228 0.3779916 0.3699239 0.3831836 0.0000006 0.0000228 0.0000320 0.0000014 0.0000000 0.0000013 0.0000000 0.0000010 0.0000012 0.0000000 0.0000000 0.0000054
2.9708972 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000200 0.3777132 0.3696752 0.3827708 0.0000007 0.0000226 0.0000338 0.0000022 0.0000000 0.0000018 0.0000000 0.0000011 0.0000016 0.0000000 0.0000000 0.0000038
2.9719085 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000187 0.3774332 0.3694494 0.3823855 0.0000010 0.0000227 0.0000355 0.0000021 0.0000000 0.0000023 0.0000003 0.0000011 0.0000014 0.0000000 0.0000000 0.0000021
2.9729197 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000186 0.3771482 0.3692445 0.3820218 0.0000014 0.0000233 0.0000373 0.0000014 0.0000000 0.0000026 0.0000006 0.0000012 0.0000007 0.0000000 0.0000000 0.0000013
2.9739309 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000196 0.3768580 0.3690648 0.3816685 0.0000020 0.0000242 0.0000389 0.0000009 0.0000000 0.0000036 0.0000004 0.0000014 0.0000006 0.0000000 0.0000000 0.0000026
2.9749422 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000219 0.3766713 0.3691337 0.3815761 0.0000019 0.0000265 0.0000407 0.0000007 0.0000000 0.0000034 0.0000003 0.0000014 0.0000005 0.0000000 0.0000000 0.0000029
2.9759534 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000226 0.3771028 0.3693152 0.3815822 0.0000015 0.0000280 0.0000426 0.0000009 0.0000000 0.0000031 0.0000002 0.0000015 0.0000006 0.0000000 0.0000000 0.0000019
2.9769646 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000219 0.3768316 0.3694899 0.3815657 0.0000011 0.0000289 0.0000445 0.0000014 0.0000000 0.0000033 0.0000001 0.0000015 0.0000008 0.0000000 0.0000000 0.0000008
2.9779759 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000225 0.3765229 0.3693735 0.3812491 0.0000015 0.0000313 0.0000463 0.0000015 0.0000000 0.0000048 0.0000000 0.0000015 0.0000005 0.0000000 0.0000000 0.0000029
2.9789871 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000234 0.3762087 0.3692779 0.3809461 0.0000032 0.0000333 0.0000486 0.0000007 0.0000000 0.0000047 0.0000000 0.0000014 0.0000011 0.0000000 0.0000000 0.0000044
2.9799983 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000236 0.3758483 0.3691423 0.3806066 0.0000035 0.0000348 0.0000511 0.0000003 0.0000000 0.0000036 0.0000000 0.0000014 0.0000024 0.0000000 0.0000000 0.0000050
2.9810096 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000224 0.3754092 0.3689593 0.3802252 0.0000026 0.0000363 0.0000538 0.0000006 0.0000000 0.0000019 0.0000000 0.0000013 0.0000040 0.0000000 0.0000000 0.0000048
2.9820208 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000200 0.3749249 0.3687390 0.3798133 0.0000025 0.0000388 0.0000562 0.0000015 0.0000000 0.0000006 0.0000000 0.0000013 0.0000052 0.0000000 0.0000000 0.0000045
2.9830320 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000204 0.3744375 0.3685309 0.3794220 0.0000031 0.0000389 0.0000589 0.0000009 0.0000000 0.0000012 0.0000000 0.0000012 0.0000036 0.0000000 0.0000000 0.0000026
2.9840433 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000226 0.3739481 0.3683316 0.3790383 0.0000042 0.0000392 0.0000621 0.0000004 0.0000000 0.0000033 0.0000001 0.0000011 0.0000027 0.0000000 0.0000000 0.0000011
2.9850545 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000248 0.3734564 0.3681392 0.3786549 0.0000051 0.0000399 0.0000657 0.0000001 0.0000000 0.0000056 0.0000002 0.0000010 0.0000028 0.0000000 0.0000000 0.0000008
2.9860657 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000248 0.3729639 0.3679499 0.3782567 0.0000032 0.0000395 0.0000695 0.0000000 0.0000000 0.0000044 0.0000005 0.0000009 0.0000039 0.0000000 0.0000000 0.0000020
2.9870770 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000231 0.3724719 0.3677621 0.3778809 0.0000020 0.0000406 0.0000735 0.0000008 0.0000000 0.0000036 0.0000002 0.0000010 0.0000031 0.0000000 0.0000000 0.0000035
2.9880882 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000227 0.3720079 0.3677126 0.3776546 0.0000015 0.0000421 0.0000778 0.0000019 0.0000000 0.0000030 0.0000004 0.0000010 0.0000026 0.0000000 0.0000000 0.0000049
2.9890995 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000211 0.3718408 0.3677570 0.3775339 0.0000017 0.0000439 0.0000822 0.0000028 0.0000000 0.0000027 0.0000008 0.0000010 0.0000026 0.0000000 0.0000000 0.0000061
2.9901107 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000200 0.3714230 0.3676152 0.3772485 0.0000022 0.0000465 0.0000865 0.0000029 0.0000000 0.0000029 0.0000004 0.0000010 0.0000023 0.0000000 0.0000000 0.0000060
2.9911219 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000196 0.3710393 0.3675371 0.3770271 0.0000028 0.0000500 0.0000911 0.0000031 0.0000000 0.0000038 0.0000002 0.0000010 0.0000026 0.0000000 0.0000000 0.0000051
2.9921332 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000203 0.3706835 0.3674666 0.3768279 0.0000028 0.0000540 0.0000961 0.0000035 0.0000000 0.0000044 0.0000000 0.0000011 0.0000029 0.0000000 0.0000000 0.0000045
2.9931444 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000209 0.3703315 0.3673908 0.3766394 0.0000021 0.0000582 0.0001015 0.0000036 0.0000000 0.0000046 0.0000000 0.0000012 0.0000029 0.0000000 0.0000000 0.0000041
2.9941556 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000203 0.3699845 0.3673112 0.3764558 0.0000014 0.0000614 0.0001072 0.0000027 0.0000000 0.0000045 0.0000000 0.0000012 0.0000022 0.0000000 0.0000000 0.0000039
2.9951669 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000218 0.3696423 0.3672145 0.3762681 0.0000009 0.0000622 0.0001128 0.0000017 0.0000000 0.0000046 0.0000000 0.0000013 0.0000016 0.0000000 0.0000000 0.0000029
2.9961781 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000218 0.3693065 0.3671094 0.3760720 0.0000007 0.0000636 0.0001184 0.0000010 0.0000000 0.0000047 0.0000001 0.0000013 0.0000021 0.0000000 0.0000000 0.0000026
2.9971893 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000209 0.3689763 0.3669968 0.3758703 0.0000008 0.0000660 0.0001243 0.0000008 0.0000000 0.0000049 0.0000003 0.0000013 0.0000034 0.0000000 0.0000000 0.0000034
2.9982006 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000190 0.3686532 0.3668690 0.3756790 0.0000001 0.0000681 0.0001308 0.0000013 0.0000000 0.0000043 0.0000005 0.0000012 0.0000038 0.0000000 0.0000000 0.0000049
2.9992118 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000182 0.3683367 0.3667262 0.3755065 0.0000003 0.0000705 0.0001376 0.0000018 0.0000000 0.0000027 0.0000008 0.0000011 0.0000038 0.0000000 0.0000000 0.0000047
3.0002230 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000196 0.3679976 0.3665036 0.3752624 0.0000011 0.0000732 0.0001449 0.0000023 0.0000000 0.0000019 0.0000010 0.0000011 0.0000029 0.0000000 0.0000000 0.0000040
3.0012343 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000196 0.3675613 0.3662257 0.3749677 0.0000021 0.0000764 0.0001525 0.0000027 0.0000000 0.0000024 0.0000009 0.0000012 0.0000014 0.0000000 0.0000000 0.0000030
3.0022455 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000206 0.3673136 0.3661010 0.3748469 0.0000020 0.0000806 0.0001606 0.0000029 0.0000000 0.0000053 0.0000009 0.0000012 0.0000009 0.0000000 0.0000000 0.0000024
3.0032567 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000199 0.3668631 0.3657528 0.3744987 0.0000015 0.0000829 0.0001687 0.0000032 0.0000000 0.0000067 0.0000012 0.0000012 0.0000006 0.0000000 0.0000000 0.0000021
3.0042680 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000191 0.3663770 0.3653399 0.3740956 0.0000010 0.0000834 0.0001771 0.0000032 0.0000000 0.0000056 0.0000011 0.0000011 0.0000008 0.0000000 0.0000000 0.0000025
3.0052792 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000183 0.3659009 0.3649323 0.3737101 0.0000008 0.0000821 0.0001858 0.0000025 0.0000000 0.0000026 0.0000007 0.0000009 0.0000015 0.0000000 0.0000000 0.0000034
3.0062905 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000179 0.3655305 0.3646463 0.3734474 0.0000007 0.0000786 0.0001954 0.0000015 0.0000000 0.0000021 0.0000005 0.0000008 0.0000035 0.0000000 0.0000000 0.0000039
3.0073017 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000185 0.3653950 0.3643456 0.3731850 0.0000008 0.0000802 0.0002057 0.0000008 0.0000000 0.0000008 0.0000004 0.0000008 0.0000031 0.0000000 0.0000000 0.0000034
3.0083129 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000180 0.3649336 0.3639579 0.3728379 0.0000017 0.0000844 0.0002164 0.0000009 0.0000000 0.0000005 0.0000004 0.0000008 0.0000028 0.0000000 0.0000000 0.0000032
3.0093242 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000189 0.3644777 0.3634832 0.3724056 0.0000031 0.0000894 0.0002274 0.0000018 0.0000000 0.0000015 0.0000005 0.0000009 0.0000031 0.0000000 0.0000000 0.0000038
3.0103354 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000188 0.3641270 0.3630631 0.3720509 0.0000030 0.0000907 0.0002388 0.0000027 0.0000000 0.0000020 0.0000002 0.0000009 0.0000032 0.0000000 0.0000000 0.0000040
3.0113466 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000168 0.3638564 0.3627374 0.3717873 0.0000040 0.0000916 0.0002509 0.0000031 0.0000000 0.0000016 0.0000009 0.0000009 0.0000035 0.0000000 0.0000000 0.0000039
3.0123579 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000149 0.3636204 0.3624283 0.3715376 0.0000050 0.0000929 0.0002636 0.0000032 0.0000000 0.0000013 0.0000010 0.0000009 0.0000036 0.0000000 0.0000000 0.0000045
3.0133691 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000161 0.3633858 0.3621077 0.3712745 0.0000055 0.0000947 0.0002768 0.0000031 0.0000000 0.0000014 0.0000001 0.0000009 0.0000034 0.0000000 0.0000000 0.0000056
3.0143803 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000178 0.3631532 0.3617725 0.3709967 0.0000059 0.0000959 0.0002909 0.0000032 0.0000000 0.0000016 0.0000000 0.0000009 0.0000028 0.0000000 0.0000000 0.0000057
3.0153916 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000184 0.3629196 0.3614262 0.3707006 0.0000051 0.0000951 0.0003060 0.0000034 0.0000000 0.0000013 0.0000002 0.0000009 0.0000026 0.0000000 0.0000000 0.0000056
3.0164028 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000178 0.3626855 0.3610754 0.3703933 0.0000048 0.0000946 0.0003215 0.0000035 0.0000000 0.0000010 0.0000006 0.0000009 0.0000027 0.0000000 0.0000000 0.0000056
3.0174140 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000174 0.3624489 0.3607214 0.3700771 0.0000053 0.0000951 0.0003375 0.0000034 0.0000000 0.0000008 0.0000013 0.0000010 0.0000034 0.0000000 0.0000000 0.0000057
3.0184253 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000172 0.3622090 0.3603566 0.3697507 0.0000051 0.0000956 0.0003543 0.0000031 0.0000000 0.0000012 0.0000021 0.0000010 0.0000043 0.0000000 0.0000000 0.0000047
3.0194365 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000168 0.3619557 0.3599836 0.3694224 0.0000047 0.0000944 0.0003719 0.0000029 0.0000000 0.0000012 0.0000015 0.0000010 0.0000030 0.0000000 0.0000000 0.0000036
3.0204477 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000161 0.3616578 0.3595464 0.3690181 0.0000044 0.0000927 0.0003902 0.0000029 0.0000000 0.0000013 0.0000008 0.0000010 0.0000020 0.0000000 0.0000000 0.0000031
3.0214590 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000140 0.3612689 0.3590301 0.3685165 0.0000046 0.0000909 0.0004093 0.0000027 0.0000000 0.0000016 0.0000005 0.0000010 0.0000021 0.0000000 0.0000000 0.0000031
3.0224702 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000131 0.3608707 0.3585095 0.3680009 0.0000046 0.0000914 0.0004292 0.0000023 0.0000000 0.0000009 0.0000012 0.0000010 0.0000015 0.0000000 0.0000000 0.0000017
3.0234815 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000124 0.3604637 0.3579840 0.3674752 0.0000060 0.0000904 0.0004502 0.0000017 0.0000000 0.0000010 0.0000016 0.0000010 0.0000018 0.0000000 0.0000000 0.0000017
3.0244927 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000129 0.3600465 0.3574525 0.3669383 0.0000070 0.0000910 0.0004721 0.0000015 0.0000000 0.0000012 0.0000019 0.0000009 0.0000023 0.0000000 0.0000000 0.0000021
3.0255039 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000146 0.3596181 0.3569145 0.3663862 0.0000069 0.0000945 0.0004950 0.0000019 0.0000000 0.0000013 0.0000022 0.0000009 0.0000026 0.0000000 0.0000000 0.0000025
3.0265152 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000158 0.3591789 0.3563713 0.3657938 0.0000067 0.0000982 0.0005188 0.0000027 0.0000000 0.0000028 0.0000010 0.0000009 0.0000016 0.0000000 0.0000000 0.0000019
3.0275264 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000160 0.3587254 0.3558205 0.3651939 0.0000060 0.0001015 0.0005439 0.0000031 0.0000000 0.0000030 0.0000006 0.0000010 0.0000020 0.0000000 0.0000000 0.0000013
3.0285376 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000159 0.3582573 0.3552675 0.3645874 0.0000067 0.0001053 0.0005705 0.0000032 0.0000000 0.0000031 0.0000007 0.0000011 0.0000023 0.0000000 0.0000000 0.0000015
3.0295489 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000167 0.3577812 0.3547283 0.3639885 0.0000094 0.0001096 0.0005986 0.0000029 0.0000000 0.0000033 0.0000013 0.0000013 0.0000016 0.0000000 0.0000000 0.0000028
3.0305601 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000167 0.3574284 0.3543298 0.3635296 0.0000114 0.0001128 0.0006285 0.0000020 0.0000000 0.0000023 0.0000033 0.0000013 0.0000016 0.0000000 0.0000000 0.0000037
3.0315713 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000158 0.3571878 0.3540071 0.3631370 0.0000115 0.0001148 0.0006601 0.0000016 0.0000000 0.0000022 0.0000040 0.0000013 0.0000021 0.0000000 0.0000000 0.0000034
3.0325826 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000154 0.3569339 0.3537036 0.3627621 0.0000111 0.0001165 0.0006932 0.0000017 0.0000000 0.0000024 0.0000036 0.0000012 0.0000025 0.0000000 0.0000000 0.0000029
3.0335938 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000138 0.3566650 0.3533913 0.3623801 0.0000108 0.0001185 0.0007280 0.0000023 0.0000000 0.0000027 0.0000025 0.0000011 0.0000025 0.0000000 0.0000000 0.0000028
3.0346050 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000129 0.3563798 0.3530743 0.3619859 0.0000120 0.0001213 0.0007649 0.0000021 0.0000000 0.0000023 0.0000020 0.0000011 0.0000026 0.0000000 0.0000000 0.0000020
3.0356163 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000129 0.3560905 0.3527985 0.3616256 0.0000112 0.0001246 0.0008039 0.0000016 0.0000000 0.0000026 0.0000022 0.0000012 0.0000030 0.0000000 0.0000000 0.0000014
3.0366275 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000123 0.3559800 0.3526061 0.3613483 0.0000099 0.0001285 0.0008451 0.0000015 0.0000000 0.0000032 0.0000023 0.0000012 0.0000034 0.0000000 0.0000000 0.0000014
3.0376387 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000113 0.3558590 0.3524971 0.3611562 0.0000090 0.0001327 0.0008886 0.0000019 0.0000000 0.0000038 0.0000021 0.0000012 0.0000034 0.0000000 0.0000000 0.0000021
3.0386500 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000106 0.3555155 0.3521471 0.3607087 0.0000096 0.0001351 0.0009348 0.0000023 0.0000000 0.0000033 0.0000021 0.0000012 0.0000038 0.0000000 0.0000000 0.0000038
3.0396612 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000102 0.3551618 0.3518166 0.3602901 0.0000082 0.0001391 0.0009836 0.0000023 0.0000000 0.0000042 0.0000022 0.0000012 0.0000033 0.0000000 0.0000000 0.0000053
3.0406725 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000115 0.3549195 0.3515456 0.3599375 0.0000061 0.0001433 0.0010350 0.0000024 0.0000000 0.0000043 0.0000020 0.0000011 0.0000030 0.0000000 0.0000000 0.0000056
3.0416837 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000134 0.3547109 0.3513536 0.3596691 0.0000042 0.0001468 0.0010894 0.0000028 0.0000000 0.0000028 0.0000016 0.0000011 0.0000037 0.0000000 0.0000000 0.0000044
3.0426949 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000144 0.3544994 0.3511508 0.3594011 0.0000032 0.0001530 0.0011478 0.0000031 0.0000000 0.0000023 0.0000017 0.0000012 0.0000033 0.0000000 0.0000000 0.0000039
3.0437062 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000139 0.3542774 0.3509392 0.3591147 0.0000028 0.0001582 0.0012099 0.0000030 0.0000000 0.0000023 0.0000026 0.0000014 0.0000031 0.0000000 0.0000000 0.0000049
